timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1626190233393,36,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,34,ISO-8859-1,1,0,ip-192-168-101-180,0,24
1626190233438,3,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,3,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233452,3,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,3,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233473,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233493,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233513,3,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,3,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233532,3,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,3,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233553,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,0
1626190233573,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233593,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233612,3,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,3,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233633,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233652,3,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,3,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233673,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233693,2,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,2,ISO-8859-1,1,0,ip-192-168-101-180,0,1
1626190233712,3,disk/1/spring/flux,200,OK,Thread Group 1-1,text,true,,195,170,1,1,http://192.168.101.12:8080/test/flux/disk/1,,3,ISO-8859-1,1,0,ip-192-168-101-180,0,1
